,CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,CRIM^2,CRIM ZN,CRIM INDUS,CRIM CHAS,CRIM NOX,CRIM RM,CRIM AGE,CRIM DIS,CRIM RAD,CRIM TAX,CRIM PTRATIO,CRIM B,CRIM LSTAT,ZN^2,ZN INDUS,ZN CHAS,ZN NOX,ZN RM,ZN AGE,ZN DIS,ZN RAD,ZN TAX,ZN PTRATIO,ZN B,ZN LSTAT,INDUS^2,INDUS CHAS,INDUS NOX,INDUS RM,INDUS AGE,INDUS DIS,INDUS RAD,INDUS TAX,INDUS PTRATIO,INDUS B,INDUS LSTAT,CHAS^2,CHAS NOX,CHAS RM,CHAS AGE,CHAS DIS,CHAS RAD,CHAS TAX,CHAS PTRATIO,CHAS B,CHAS LSTAT,NOX^2,NOX RM,NOX AGE,NOX DIS,NOX RAD,NOX TAX,NOX PTRATIO,NOX B,NOX LSTAT,RM^2,RM AGE,RM DIS,RM RAD,RM TAX,RM PTRATIO,RM B,RM LSTAT,AGE^2,AGE DIS,AGE RAD,AGE TAX,AGE PTRATIO,AGE B,AGE LSTAT,DIS^2,DIS RAD,DIS TAX,DIS PTRATIO,DIS B,DIS LSTAT,RAD^2,RAD TAX,RAD PTRATIO,RAD B,RAD LSTAT,TAX^2,TAX PTRATIO,TAX B,TAX LSTAT,PTRATIO^2,PTRATIO B,PTRATIO LSTAT,B^2,B LSTAT,LSTAT^2,y
103,0.21161,0.0,8.56,0.0,0.52,6.137,87.4,2.7147,5.0,384.0,20.9,394.47,13.44,0.0447787921,0.0,1.8113816,0.0,0.1100372,1.29865057,18.494714000000002,0.574457667,1.05805,81.25824,4.422649,83.47379670000001,2.8440383999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.2736,0.0,4.4512,52.53272,748.1440000000001,23.237832,42.800000000000004,3287.04,178.904,3376.6632000000004,115.0464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27040000000000003,3.19124,45.44800000000001,1.4116440000000001,2.6,199.68,10.868,205.1244,6.9888,37.662769,536.3738,16.6601139,30.685,2356.6079999999997,128.2633,2420.86239,82.48128,7638.760000000001,237.26478000000003,437.0,33561.600000000006,1826.66,34476.67800000001,1174.656,7.369596090000001,13.573500000000001,1042.4448,56.73723,1070.867709,36.485568,25.0,1920.0,104.5,1972.3500000000001,67.2,147456.0,8025.599999999999,151476.48,5160.96,436.80999999999995,8244.423,280.89599999999996,155606.58090000003,5301.6768,180.63359999999997,19.3
104,0.1396,0.0,8.56,0.0,0.52,6.167,90.0,2.421,5.0,384.0,20.9,392.69,12.33,0.01948816,0.0,1.194976,0.0,0.072592,0.8609131999999999,12.564,0.3379716,0.698,53.6064,2.91764,54.819524,1.721268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.2736,0.0,4.4512,52.78952,770.4000000000001,20.72376,42.800000000000004,3287.04,178.904,3361.4264000000003,105.54480000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27040000000000003,3.20684,46.800000000000004,1.25892,2.6,199.68,10.868,204.1988,6.4116,38.031889,555.03,14.930306999999999,30.835,2368.1279999999997,128.8903,2421.7192299999997,76.03911,8100.0,217.89,450.0,34560.0,1880.9999999999998,35342.1,1109.7,5.861240999999999,12.104999999999999,929.664,50.59889999999999,950.7024899999999,29.850929999999998,25.0,1920.0,104.5,1963.45,61.65,147456.0,8025.599999999999,150792.96,4734.72,436.80999999999995,8207.221,257.697,154205.4361,4841.8677,152.0289,20.1
105,0.13262,0.0,8.56,0.0,0.52,5.851,96.7,2.1069,5.0,384.0,20.9,394.05,16.47,0.017588064399999995,0.0,1.1352271999999999,0.0,0.0689624,0.77595962,12.824354,0.279417078,0.6630999999999999,50.92608,2.7717579999999997,52.258911,2.1842513999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.2736,0.0,4.4512,50.08456,827.7520000000001,18.035064000000002,42.800000000000004,3287.04,178.904,3373.068,140.9832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27040000000000003,3.04252,50.284000000000006,1.095588,2.6,199.68,10.868,204.906,8.5644,34.234201,565.7917,12.327471899999999,29.255,2246.784,122.2859,2305.58655,96.36596999999999,9350.890000000001,203.73723,483.5,37132.8,2021.03,38104.635,1592.649,4.43902761,10.5345,809.0496,44.034209999999995,830.2239450000001,34.700643,25.0,1920.0,104.5,1970.25,82.35,147456.0,8025.599999999999,151315.2,6324.48,436.80999999999995,8235.645,344.22299999999996,155275.4025,6490.0035,271.26089999999994,19.5
106,0.1712,0.0,8.56,0.0,0.52,5.836,91.9,2.211,5.0,384.0,20.9,395.67,18.66,0.029309439999999996,0.0,1.465472,0.0,0.08902399999999999,0.9991232,15.73328,0.37852319999999995,0.856,65.7408,3.5780799999999995,67.738704,3.1945919999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.2736,0.0,4.4512,49.956160000000004,786.6640000000001,18.92616,42.800000000000004,3287.04,178.904,3386.9352000000003,159.7296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27040000000000003,3.03472,47.788000000000004,1.1497199999999999,2.6,199.68,10.868,205.7484,9.7032,34.058896000000004,536.3284000000001,12.903395999999999,29.18,2241.0240000000003,121.9724,2309.1301200000003,108.89976,8445.61,203.1909,459.5,35289.600000000006,1920.71,36362.073000000004,1714.854,4.888520999999999,11.055,849.0239999999999,46.20989999999999,874.82637,41.257259999999995,25.0,1920.0,104.5,1978.3500000000001,93.3,147456.0,8025.599999999999,151937.28,7165.4400000000005,436.80999999999995,8269.503,389.99399999999997,156554.7489,7383.202200000001,348.1956,19.5
107,0.13117,0.0,8.56,0.0,0.52,6.127,85.2,2.1224,5.0,384.0,20.9,387.69,14.09,0.017205568900000003,0.0,1.1228152000000002,0.0,0.0682084,0.80367859,11.175684,0.278395208,0.65585,50.36928,2.741453,50.8532973,1.8481853000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.2736,0.0,4.4512,52.44712,729.312,18.167744,42.800000000000004,3287.04,178.904,3318.6264,120.61040000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27040000000000003,3.18604,44.304,1.103648,2.6,199.68,10.868,201.5988,7.3268,37.540129,522.0204,13.0039448,30.634999999999998,2352.768,128.05429999999998,2375.3766299999997,86.32943,7259.040000000001,180.82847999999998,426.0,32716.800000000003,1780.6799999999998,33031.188,1200.468,4.50458176,10.611999999999998,815.0015999999999,44.35815999999999,822.8332559999999,29.904615999999997,25.0,1920.0,104.5,1938.45,70.45,147456.0,8025.599999999999,148872.96,5410.5599999999995,436.80999999999995,8102.721,294.481,150303.5361,5462.5521,198.5281,20.4
108,0.12802,0.0,8.56,0.0,0.52,6.474,97.1,2.4329,5.0,384.0,20.9,395.24,12.27,0.0163891204,0.0,1.0958512,0.0,0.0665704,0.82880148,12.430741999999999,0.311459858,0.6401,49.159679999999994,2.6756179999999996,50.598624799999996,1.5708053999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.2736,0.0,4.4512,55.417440000000006,831.176,20.825624,42.800000000000004,3287.04,178.904,3383.2544000000003,105.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27040000000000003,3.36648,50.492,1.2651080000000001,2.6,199.68,10.868,205.5248,6.3804,41.912676000000005,628.6254,15.750594600000001,32.370000000000005,2486.016,135.3066,2558.7837600000003,79.43598,9428.409999999998,236.23459,485.5,37286.399999999994,2029.3899999999996,38377.804,1191.417,5.91900241,12.1645,934.2336,50.847609999999996,961.5793960000001,29.851683,25.0,1920.0,104.5,1976.2,61.349999999999994,147456.0,8025.599999999999,151772.16,4711.68,436.80999999999995,8260.516,256.443,156214.6576,4849.5948,150.5529,19.8
109,0.26363,0.0,8.56,0.0,0.52,6.229,91.2,2.5451,5.0,384.0,20.9,391.23,15.55,0.06950077689999999,0.0,2.2566728,0.0,0.1370876,1.6421512699999998,24.043056,0.6709647129999999,1.31815,101.23391999999998,5.509866999999999,103.1399649,4.0994465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.2736,0.0,4.4512,53.320240000000005,780.672,21.786056000000002,42.800000000000004,3287.04,178.904,3348.9288,133.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27040000000000003,3.23908,47.42400000000001,1.323452,2.6,199.68,10.868,203.4396,8.086,38.800441,568.0848,15.853427900000002,31.145,2391.936,130.18609999999998,2436.9716700000004,96.86095,8317.44,232.11312,456.0,35020.8,1906.08,35680.176,1418.16,6.47753401,12.7255,977.3184000000001,53.19259,995.7194730000001,39.576305000000005,25.0,1920.0,104.5,1956.15,77.75,147456.0,8025.599999999999,150232.32,5971.200000000001,436.80999999999995,8176.706999999999,324.995,153060.91290000002,6083.6265,241.8025,19.4
110,0.10793,0.0,8.56,0.0,0.52,6.195,54.4,2.7778,5.0,384.0,20.9,393.49,13.0,0.0116488849,0.0,0.9238808000000001,0.0,0.0561236,0.66862635,5.871392,0.299807954,0.53965,41.44512,2.255737,42.4693757,1.40309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.2736,0.0,4.4512,53.0292,465.664,23.777968,42.800000000000004,3287.04,178.904,3368.2744000000002,111.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27040000000000003,3.2214,28.288,1.4444560000000002,2.6,199.68,10.868,204.6148,6.76,38.378025,337.008,17.208471,30.975,2378.88,129.4755,2437.6705500000003,80.535,2959.3599999999997,151.11232,272.0,20889.6,1136.9599999999998,21405.856,707.1999999999999,7.7161728400000005,13.889,1066.6752000000001,58.05602,1093.036522,36.1114,25.0,1920.0,104.5,1967.45,65.0,147456.0,8025.599999999999,151100.16,4992.0,436.80999999999995,8223.940999999999,271.7,154834.3801,5115.37,169.0,21.7
111,0.10084,0.0,10.01,0.0,0.547,6.715,81.6,2.6775,6.0,432.0,17.8,395.59,10.16,0.0101687056,0.0,1.0094083999999999,0.0,0.055159480000000004,0.6771406,8.228544,0.2699991,0.60504,43.56288,1.794952,39.8912956,1.0245344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.20009999999999,0.0,5.4754700000000005,67.21715,816.8159999999999,26.801775000000003,60.06,4324.32,178.178,3959.8558999999996,101.7016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29920900000000006,3.673105,44.6352,1.4645925000000002,3.282,236.30400000000003,9.736600000000001,216.38773,5.55752,45.091225,547.944,17.979412500000002,40.29,2900.88,119.527,2656.38685,68.2244,6658.5599999999995,218.484,489.59999999999997,35251.2,1452.48,32280.143999999997,829.0559999999999,7.169006250000002,16.065,1156.68,47.65950000000001,1059.192225,27.203400000000002,36.0,2592.0,106.80000000000001,2373.54,60.96,186624.0,7689.6,170894.87999999998,4389.12,316.84000000000003,7041.5019999999995,180.848,156491.44809999998,4019.1944,103.2256,22.8
112,0.12329,0.0,10.01,0.0,0.547,5.913,92.9,2.3534,6.0,432.0,17.8,394.95,16.21,0.015200424099999998,0.0,1.2341328999999999,0.0,0.06743963,0.72901377,11.453641000000001,0.290150686,0.73974,53.26128,2.194562,48.6933855,1.9985309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.20009999999999,0.0,5.4754700000000005,59.18913,929.9290000000001,23.557534,60.06,4324.32,178.178,3953.4494999999997,162.2621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29920900000000006,3.2344110000000006,50.816300000000005,1.2873098000000003,3.282,236.30400000000003,9.736600000000001,216.03765,8.86687,34.963569,549.3177000000001,13.915654200000002,35.478,2554.416,105.2514,2335.33935,95.84973000000001,8630.410000000002,218.63086000000004,557.4000000000001,40132.8,1653.6200000000001,36690.855,1505.909,5.538491560000001,14.1204,1016.6688,41.89052,929.47533,38.148614,36.0,2592.0,106.80000000000001,2369.7,97.26,186624.0,7689.6,170618.4,7002.72,316.84000000000003,7030.11,288.538,155985.5025,6402.1395,262.76410000000004,18.8
113,0.22212,0.0,10.01,0.0,0.547,6.092,95.4,2.548,6.0,432.0,17.8,396.9,17.09,0.0493372944,0.0,2.2234212,0.0,0.12149964000000002,1.35315504,21.190248000000004,0.5659617600000001,1.3327200000000001,95.95584000000001,3.9537360000000006,88.159428,3.7960308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.20009999999999,0.0,5.4754700000000005,60.98092,954.9540000000001,25.50548,60.06,4324.32,178.178,3972.9689999999996,171.0709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29920900000000006,3.332324,52.183800000000005,1.3937560000000002,3.282,236.30400000000003,9.736600000000001,217.1043,9.348230000000001,37.112463999999996,581.1768,15.522416,36.552,2631.7439999999997,108.4376,2417.9147999999996,104.11228,9101.160000000002,243.07920000000001,572.4000000000001,41212.8,1698.1200000000001,37864.26,1630.3860000000002,6.492304,15.288,1100.736,45.354400000000005,1011.3012,43.545320000000004,36.0,2592.0,106.80000000000001,2381.3999999999996,102.53999999999999,186624.0,7689.6,171460.8,7382.88,316.84000000000003,7064.82,304.202,157529.61,6783.021,292.0681,18.7
114,0.14231,0.0,10.01,0.0,0.547,6.254,84.2,2.2565,6.0,432.0,17.8,388.74,10.45,0.0202521361,0.0,1.4245230999999998,0.0,0.07784357,0.8900067399999999,11.982502,0.321122515,0.85386,61.47792,2.533118,55.3215894,1.4871394999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.20009999999999,0.0,5.4754700000000005,62.60254,842.842,22.587564999999998,60.06,4324.32,178.178,3891.2874,104.60449999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29920900000000006,3.420938,46.05740000000001,1.2343055,3.282,236.30400000000003,9.736600000000001,212.64078000000003,5.71615,39.11251599999999,526.5867999999999,14.112150999999999,37.524,2701.7279999999996,111.32119999999999,2431.17996,65.3543,7089.64,189.9973,505.20000000000005,36374.4,1498.7600000000002,32731.908000000003,879.89,5.09179225,13.539,974.808,40.1657,877.19181,23.580424999999998,36.0,2592.0,106.80000000000001,2332.44,62.699999999999996,186624.0,7689.6,167935.68,4514.4,316.84000000000003,6919.572,186.01,151118.7876,4062.3329999999996,109.20249999999999,18.5
115,0.17134,0.0,10.01,0.0,0.547,5.928,88.2,2.4631,6.0,432.0,17.8,344.91,15.76,0.0293573956,0.0,1.7151134,0.0,0.09372298,1.01570352,15.112188,0.42202755399999997,1.0280399999999998,74.01888,3.049852,59.0968794,2.7003184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.20009999999999,0.0,5.4754700000000005,59.339279999999995,882.8820000000001,24.655631,60.06,4324.32,178.178,3452.5491,157.7576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29920900000000006,3.2426160000000004,48.245400000000004,1.3473157,3.282,236.30400000000003,9.736600000000001,188.66577000000004,8.62072,35.141184,522.8496,14.601256799999998,35.568,2560.896,105.5184,2044.6264800000001,93.42528,7779.240000000001,217.24542,529.2,38102.4,1569.96,30421.062,1390.032,6.066861609999999,14.778599999999999,1064.0592,43.84318,849.547821,38.818456,36.0,2592.0,106.80000000000001,2069.46,94.56,186624.0,7689.6,149001.12000000002,6808.32,316.84000000000003,6139.398000000001,280.528,118962.90810000002,5435.7816,248.3776,18.3
116,0.13158,0.0,10.01,0.0,0.547,6.176,72.5,2.7301,6.0,432.0,17.8,393.3,12.04,0.0173132964,0.0,1.3171158,0.0,0.07197426000000001,0.81263808,9.53955,0.35922655800000003,0.78948,56.84256,2.342124,51.750414,1.5842231999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.20009999999999,0.0,5.4754700000000005,61.82176,725.725,27.328301,60.06,4324.32,178.178,3936.933,120.5204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29920900000000006,3.3782720000000004,39.657500000000006,1.4933647000000003,3.282,236.30400000000003,9.736600000000001,215.13510000000002,6.58588,38.142976000000004,447.76,16.8610976,37.056,2668.032,109.9328,2429.0208000000002,74.35904,5256.25,197.93225,435.0,31320.0,1290.5,28514.25,872.9,7.453446010000001,16.3806,1179.4032000000002,48.595780000000005,1073.7483300000001,32.870404,36.0,2592.0,106.80000000000001,2359.8,72.24,186624.0,7689.6,169905.6,5201.28,316.84000000000003,7000.740000000001,214.31199999999998,154684.89,4735.331999999999,144.96159999999998,21.2
117,0.15098,0.0,10.01,0.0,0.547,6.021,82.6,2.7474,6.0,432.0,17.8,394.51,10.3,0.0227949604,0.0,1.5113098,0.0,0.08258606,0.90905058,12.470948,0.414802452,0.90588,65.22336,2.687444,59.5631198,1.5550940000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.20009999999999,0.0,5.4754700000000005,60.27021,826.8259999999999,27.501473999999998,60.06,4324.32,178.178,3949.0451,103.10300000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29920900000000006,3.2934870000000003,45.1822,1.5028278,3.282,236.30400000000003,9.736600000000001,215.79697000000002,5.634100000000001,36.252441,497.33459999999997,16.542095399999997,36.126,2601.072,107.1738,2375.34471,62.0163,6822.759999999999,226.93523999999996,495.59999999999997,35683.2,1470.28,32586.525999999998,850.78,7.548206759999999,16.4844,1186.8768,48.90372,1083.8767739999998,28.29822,36.0,2592.0,106.80000000000001,2367.06,61.800000000000004,186624.0,7689.6,170428.32,4449.6,316.84000000000003,7022.278,183.34000000000003,155638.1401,4063.453,106.09000000000002,19.2
118,0.13058,0.0,10.01,0.0,0.547,5.872,73.1,2.4775,6.0,432.0,17.8,338.63,15.37,0.0170511364,0.0,1.3071058,0.0,0.07142726,0.76676576,9.545397999999999,0.32351195,0.78348,56.410560000000004,2.3243240000000003,44.2183054,2.0070145999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.20009999999999,0.0,5.4754700000000005,58.77872,731.7309999999999,24.799775,60.06,4324.32,178.178,3389.6863,153.85369999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29920900000000006,3.211984,39.9857,1.3551925,3.282,236.30400000000003,9.736600000000001,185.23061,8.40739,34.480384,429.24319999999994,14.54788,35.232,2536.7039999999997,104.5216,1988.43536,90.25264,5343.609999999999,181.10524999999998,438.59999999999997,31579.199999999997,1301.18,24753.853,1123.5469999999998,6.13800625,14.865,1070.28,44.0995,838.955825,38.079175,36.0,2592.0,106.80000000000001,2031.78,92.22,186624.0,7689.6,146288.16,6639.839999999999,316.84000000000003,6027.6140000000005,273.586,114670.2769,5204.7431,236.23689999999996,20.4
119,0.14476,0.0,10.01,0.0,0.547,5.731,65.2,2.7592,6.0,432.0,17.8,391.5,13.61,0.0209554576,0.0,1.4490475999999999,0.0,0.07918372,0.82961956,9.438352,0.399421792,0.86856,62.53632,2.576728,56.67354,1.9701836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.20009999999999,0.0,5.4754700000000005,57.367309999999996,652.652,27.619591999999997,60.06,4324.32,178.178,3918.915,136.2361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29920900000000006,3.1348570000000002,35.66440000000001,1.5092824,3.282,236.30400000000003,9.736600000000001,214.15050000000002,7.44467,32.844361,373.6612,15.812975199999999,34.385999999999996,2475.792,102.01180000000001,2243.6865,77.99891,4251.04,179.89984,391.20000000000005,28166.4,1160.5600000000002,25525.800000000003,887.372,7.613184639999999,16.5552,1191.9744,49.11376,1080.2268,37.552712,36.0,2592.0,106.80000000000001,2349.0,81.66,186624.0,7689.6,169128.0,5879.5199999999995,316.84000000000003,6968.700000000001,242.258,153272.25,5328.315,185.23209999999997,19.3
120,0.06899,0.0,25.65,0.0,0.581,5.87,69.7,2.2577,2.0,188.0,19.1,389.15,14.37,0.0047596201,0.0,1.7695934999999998,0.0,0.04008319,0.4049713,4.808603,0.155758723,0.13798,12.97012,1.317709,26.8474585,0.9913862999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.9224999999999,0.0,14.902649999999998,150.5655,1787.805,57.91000499999999,51.3,4822.2,489.915,9981.697499999998,368.59049999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33756099999999994,3.4104699999999997,40.4957,1.3117236999999997,1.162,109.228,11.0971,226.09614999999997,8.34897,34.456900000000005,409.139,13.252699,11.74,1103.56,112.117,2284.3105,84.3519,4858.09,157.36168999999998,139.4,13103.6,1331.2700000000002,27123.755,1001.5889999999999,5.0972092899999994,4.5154,424.44759999999997,43.12207,878.5839549999998,32.443149,4.0,376.0,38.2,778.3,28.74,35344.0,3590.8,73160.2,2701.56,364.81000000000006,7432.765,274.467,151437.72249999997,5592.085499999999,206.49689999999998,22.0
121,0.07165,0.0,25.65,0.0,0.581,6.004,84.1,2.1974,2.0,188.0,19.1,377.67,14.27,0.005133722500000001,0.0,1.8378225000000001,0.0,0.04162865,0.4301866,6.025765,0.15744371000000001,0.1433,13.4702,1.3685150000000001,27.060055500000004,1.0224455000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.9224999999999,0.0,14.902649999999998,154.00259999999997,2157.1649999999995,56.36331,51.3,4822.2,489.915,9687.2355,366.02549999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33756099999999994,3.4883239999999995,48.86209999999999,1.2766894,1.162,109.228,11.0971,219.42627,8.29087,36.048016,504.93639999999994,13.193189599999998,12.008,1128.752,114.6764,2267.53068,85.67707999999999,7072.8099999999995,184.80133999999998,168.2,15810.8,1606.31,31762.047,1200.107,4.82856676,4.3948,413.1112,41.97034,829.892058,31.356898,4.0,376.0,38.2,755.34,28.54,35344.0,3590.8,71001.96,2682.7599999999998,364.81000000000006,7213.497000000001,272.557,142634.6289,5389.3509,203.63289999999998,20.3
122,0.09299,0.0,25.65,0.0,0.581,5.961,92.9,2.0869,2.0,188.0,19.1,378.09,17.93,0.0086471401,0.0,2.3851934999999997,0.0,0.054027189999999996,0.55431339,8.638771,0.19406083100000002,0.18598,17.482120000000002,1.7761090000000002,35.1585891,1.6673107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.9224999999999,0.0,14.902649999999998,152.89965,2382.885,53.528985,51.3,4822.2,489.915,9698.008499999998,459.9045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33756099999999994,3.463341,53.9749,1.2124888999999999,1.162,109.228,11.0971,219.67028999999997,10.41733,35.533521,553.7769000000001,12.4400109,11.922,1120.6680000000001,113.85510000000001,2253.7944899999998,106.88073,8630.410000000002,193.87301000000002,185.8,17465.2,1774.3900000000003,35124.561,1665.6970000000001,4.35515161,4.1738,392.3372,39.859790000000004,789.0360209999999,37.418117,4.0,376.0,38.2,756.18,35.86,35344.0,3590.8,71080.92,3370.84,364.81000000000006,7221.519,342.463,142952.04809999999,6779.1537,321.4849,20.5
123,0.15038,0.0,25.65,0.0,0.581,5.856,97.0,1.9444,2.0,188.0,19.1,370.31,25.41,0.022614144400000005,0.0,3.857247,0.0,0.08737078000000001,0.8806252800000001,14.586860000000001,0.29239887200000003,0.30076,28.271440000000002,2.8722580000000004,55.687217800000006,3.8211558000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.9224999999999,0.0,14.902649999999998,150.2064,2488.0499999999997,49.87385999999999,51.3,4822.2,489.915,9498.4515,651.7665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33756099999999994,3.4023359999999996,56.357,1.1296963999999998,1.162,109.228,11.0971,215.15010999999998,14.763209999999999,34.292736,568.032,11.386406399999998,11.712,1100.9279999999999,111.84960000000001,2168.53536,148.80096,9409.0,188.6068,194.0,18236.0,1852.7,35920.07,2464.77,3.7806913599999996,3.8888,365.5472,37.138040000000004,720.030764,49.407204,4.0,376.0,38.2,740.62,50.82,35344.0,3590.8,69618.28,4777.08,364.81000000000006,7072.921,485.331,137129.4961,9409.5771,645.6681,17.3
124,0.09849,0.0,25.65,0.0,0.581,5.879,95.8,2.0063,2.0,188.0,19.1,379.38,17.58,0.009700280099999998,0.0,2.5262684999999996,0.0,0.05722268999999999,0.5790227099999999,9.435341999999999,0.197600487,0.19698,18.516119999999997,1.881159,37.365136199999995,1.7314541999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.9224999999999,0.0,14.902649999999998,150.79635,2457.27,51.461594999999996,51.3,4822.2,489.915,9731.097,450.9269999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33756099999999994,3.4156989999999996,55.6598,1.1656602999999999,1.162,109.228,11.0971,220.41977999999997,10.213979999999998,34.56264099999999,563.2081999999999,11.795037699999998,11.758,1105.252,112.2889,2230.37502,103.35281999999998,9177.64,192.20354,191.6,18010.399999999998,1829.78,36344.604,1684.1639999999998,4.02523969,4.0126,377.1844,38.320330000000006,761.150094,35.270754,4.0,376.0,38.2,758.76,35.16,35344.0,3590.8,71323.44,3305.0399999999995,364.81000000000006,7246.158,335.778,143929.1844,6669.500399999999,309.05639999999994,18.8
125,0.16902,0.0,25.65,0.0,0.581,5.986,88.4,1.9929,2.0,188.0,19.1,385.02,14.81,0.028567760400000003,0.0,4.335363,0.0,0.09820062,1.01175372,14.941368,0.336839958,0.33804,31.775760000000002,3.228282,65.0760804,2.5031862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,657.9224999999999,0.0,14.902649999999998,153.5409,2267.46,51.117884999999994,51.3,4822.2,489.915,9875.762999999999,379.87649999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33756099999999994,3.4778659999999997,51.3604,1.1578749,1.162,109.228,11.0971,223.69661999999997,8.60461,35.832195999999996,529.1624,11.9294994,11.972,1125.368,114.3326,2304.72972,88.65266,7814.560000000001,176.17236,176.8,16619.2,1688.4400000000003,34035.768000000004,1309.2040000000002,3.9716504099999996,3.9858,374.66519999999997,38.06439,767.3063579999999,29.514848999999998,4.0,376.0,38.2,770.04,29.62,35344.0,3590.8,72383.76,2784.28,364.81000000000006,7353.8820000000005,282.87100000000004,148240.40039999998,5702.1462,219.33610000000002,21.4
